Appname,Date,Score,Text,text
"Squid: Take Notes, Markup PDFs",Unknown,5,Best Alternative to S Note. Just add poto note. Though option take note from pdf but Photo note current be awesome.,best alternative to s note just add poto note though option take note from pdf but photo note current be awesome
"Squid: Take Notes, Markup PDFs",Unknown,4,"I love handwritten notes but I hate any paper (as it can get wrinkled, ripped, eaten by my dog). This app is so great when it comes to organizing and taking notes. Fairly simple and neat w/ a few cool specs (ability to open pdf files directly). Lots of cool layouts(Cornell style). You really do have to get the premium to access the ""good stuff"" , but don't let that scare you. It is super affordable($1/month or $(O / year) and very worth it. Still a few things they could improve / fix (e.i. ability to sync between devices). If you like handwritten notes you should try the premium.",i love handwritten notes but i hate any paper as it can get wrinkled ripped eaten by my dog this app is so great when it comes to organizing and taking notes fairly simple and neat w a few cool specs ability to open pdf files directly lots of cool layoutscornell style you really do have to get the premium to access the good stuff but dont let that scare you it is super affordablemonth or o year and very worth it still a few things they could improve fix ei ability to sync between devices if you like handwritten notes you should try the premium
"Squid: Take Notes, Markup PDFs",Unknown,1,"Already purchased premium features,  why to pay again for new features,  such as templates? Besides the buttons of N8000 tablest still doesn't work (erase button)",already purchased premium features why to pay again for new features such as templates besides the buttons of n tablest still doesnt work erase button
"Squid: Take Notes, Markup PDFs",Unknown,5,"Perfect for tablets with pens, and saves as vector data, keeping full quality, good work! Re-review further down the line and it's still a fantastically useful app.",perfect for tablets with pens and saves as vector data keeping full quality good work rereview further down the line and its still a fantastically useful app
"Squid: Take Notes, Markup PDFs",Unknown,5,Excellent app  easy to use. Just like an A4 notebook but not as much bother!,excellent app easy to use just like an a notebook but not as much bother
"Squid: Take Notes, Markup PDFs",Unknown,5,"So, in the interest of full disclosure, I've only ever used this app on my NVIDIA Shield K1 with the DirectStylus 2. Squid has some special functionality for this combination of hardware. Now that that's out of the way, I freakin' love this app! I use it for school. I use it for D&D. I use it for work. Anytime I need to take a note, this is the app I use. If you have a Shield tablet, this is a no-brainer.",so in the interest of full disclosure ive only ever used this app on my nvidia shield k with the directstylus squid has some special functionality for this combination of hardware now that thats out of the way i freakin love this app i use it for school i use it for dd i use it for work anytime i need to take a note this is the app i use if you have a shield tablet this is a nobrainer
"Squid: Take Notes, Markup PDFs",Unknown,5,"Great app, never need paper anymore",great app never need paper anymore
"Squid: Take Notes, Markup PDFs",Unknown,2,I wanted a notepad thst would let me cut and paste. Help says its possible but not found in the free version. Uninstalled it.,i wanted a notepad thst would let me cut and paste help says its possible but not found in the free version uninstalled it
"Squid: Take Notes, Markup PDFs",Unknown,5,At least until now it's awesomeeeeee!    Suggestion: Could you put a search tool?,at least until now its awesomeeeeee suggestion could you put a search tool
"Squid: Take Notes, Markup PDFs",Unknown,5,Love it! :),love it
"Squid: Take Notes, Markup PDFs",Unknown,5,"I have been using Squid/Papyrus for a few years, and I highly recommend it!   What makes it better than the other handwriting apps is, that you can use the Stylus pen for writing and erase written text by touching the screen with the finger, so there is no need to switch between the pen/eraser mode.  Features I would love to see in the future would be a search mode based on handwriting recognition, and a way to sync notes between different devices.  Thank you for the great app!",i have been using squidpapyrus for a few years and i highly recommend it what makes it better than the other handwriting apps is that you can use the stylus pen for writing and erase written text by touching the screen with the finger so there is no need to switch between the peneraser mode features i would love to see in the future would be a search mode based on handwriting recognition and a way to sync notes between different devices thank you for the great app
"Squid: Take Notes, Markup PDFs",Unknown,2,Was working fine... but cant import pdf files with more than 100 slides...it is just crashing..please fix it,was working fine but cant import pdf files with more than slidesit is just crashingplease fix it
"Squid: Take Notes, Markup PDFs",Unknown,4,Does what it says,does what it says
"Squid: Take Notes, Markup PDFs",Unknown,5,I have a Note 12.2 and tried multiple note taking apps. This was by far the most straight forward and intuitive app with the features I need to export the file to formats I need for work.,i have a note and tried multiple note taking apps this was by far the most straight forward and intuitive app with the features i need to export the file to formats i need for work
"Squid: Take Notes, Markup PDFs",Unknown,4,Having a spread sheet function that does calculations would give it 5 stars,having a spread sheet function that does calculations would give it stars
"Squid: Take Notes, Markup PDFs",Unknown,4,Simple to use yet powerful. 4 star instead of 5 only because of lacking inter-device synchronization.,simple to use yet powerful star instead of only because of lacking interdevice synchronization
"Squid: Take Notes, Markup PDFs",Unknown,5,So I can lay fingers on screen while typing,so i can lay fingers on screen while typing
"Squid: Take Notes, Markup PDFs",Unknown,5,"Good design of usage, really enjoy using this app to take note daily. It may not as sleek as S-Note, but for day to day function wise I prefer this app.",good design of usage really enjoy using this app to take note daily it may not as sleek as snote but for day to day function wise i prefer this app
"Squid: Take Notes, Markup PDFs",Unknown,5,For the most part everything works. I cannot sync to dropbox anymore but it is possibly due to the overall size of my files. I use this app religiously.,for the most part everything works i cannot sync to dropbox anymore but it is possibly due to the overall size of my files i use this app religiously
"Squid: Take Notes, Markup PDFs",Unknown,5,Love this app. Quick & easy to access. Great forshopping lists & for jotting down ideas & contacts on the fly. And great that it is new backed up.,love this app quick easy to access great forshopping lists for jotting down ideas contacts on the fly and great that it is new backed up
"Squid: Take Notes, Markup PDFs",Unknown,4,"This is the best app for handwriting that I have found, except it needs to be able to automatically sync with other devices through DB or Drive, then it'll get the full five star it should have",this is the best app for handwriting that i have found except it needs to be able to automatically sync with other devices through db or drive then itll get the full five star it should have
"Squid: Take Notes, Markup PDFs",Unknown,5,"Great for taking quick notes during meetings, creating shopping lists, and jotting down reminders. Love it!",great for taking quick notes during meetings creating shopping lists and jotting down reminders love it
"Squid: Take Notes, Markup PDFs",Unknown,5,Best app for devises with adaptive stylus.,best app for devises with adaptive stylus
"Squid: Take Notes, Markup PDFs",Unknown,4,Can we do rotation?  Cause it slightly misaligned,can we do rotation cause it slightly misaligned
"Squid: Take Notes, Markup PDFs",Unknown,2,"My purpose was for note taking. I did not like that there was no zoom window(like in Inkredible or Notability), because this made it very difficult for me to take notes quickly during lectures. However, I did like the fact that a paper size option was included, because it could lead to easy printing. Yet, the liability of not having the advancement could not help me during class, and I don't recommend this app for that reason.",my purpose was for note taking i did not like that there was no zoom windowlike in inkredible or notability because this made it very difficult for me to take notes quickly during lectures however i did like the fact that a paper size option was included because it could lead to easy printing yet the liability of not having the advancement could not help me during class and i dont recommend this app for that reason
"Squid: Take Notes, Markup PDFs",Unknown,3,Frequently crashes with the music cliffs background,frequently crashes with the music cliffs background
"Squid: Take Notes, Markup PDFs",Unknown,5,Art,art
"Squid: Take Notes, Markup PDFs",Unknown,5,"It's easy and simple to use, yet very handy. For work especially!",its easy and simple to use yet very handy for work especially
"Squid: Take Notes, Markup PDFs",Unknown,1,"I uninstalled and reinstalled squid and found that all of my notes are gone! No Warning on uninstall that all of my notes would be erased. Is this really true? On is there away to recover my notes?... I was finally able to restore my subscription after losing all paid features for several months. It turns out that Squid could not tell that I was the main software user. It thought that my son's account was the main software user. Not clear on how it got confused. Never the less, after removing my son's account from my tablet, and after uninstalling and reinstalling the software, I was able to use paid for features. But the final burn... After restoring my notes from cloud backup, I lost all of my notes from since 5-Dec of last year. It seems that Squid broke my backups during the move from what it was formaly, ""Papyrus"". Although I love the features, given the huge loss of data... I give only 1 star. I wish better luck for others.",i uninstalled and reinstalled squid and found that all of my notes are gone no warning on uninstall that all of my notes would be erased is this really true on is there away to recover my notes i was finally able to restore my subscription after losing all paid features for several months it turns out that squid could not tell that i was the main software user it thought that my sons account was the main software user not clear on how it got confused never the less after removing my sons account from my tablet and after uninstalling and reinstalling the software i was able to use paid for features but the final burn after restoring my notes from cloud backup i lost all of my notes from since dec of last year it seems that squid broke my backups during the move from what it was formaly papyrus although i love the features given the huge loss of data i give only star i wish better luck for others
"Squid: Take Notes, Markup PDFs",Unknown,1,this is the best note taking app in my opinion.  BUT IT'S SO F**KING BUGGY . I PAID  for all services and yet   1.  i cant export my notes in PDF to dropbox - keeps on crashing whenever i attempt to do it. tried restarting etc to no avail  2. constantly crashing whenever im working on notes with numerous pages (20 and above) i have to reopen it up to 7 times in an hours lecture  these 2 reasons alone make this app a bad choice to invest all ur notes in - only to realise that u cant mass export them like they promised u to. i have hundreds of notes that i might have to manually export.   F**k this stupid app,this is the best note taking app in my opinion but its so fking buggy i paid for all services and yet i cant export my notes in pdf to dropbox keeps on crashing whenever i attempt to do it tried restarting etc to no avail constantly crashing whenever im working on notes with numerous pages and above i have to reopen it up to times in an hours lecture these reasons alone make this app a bad choice to invest all ur notes in only to realise that u cant mass export them like they promised u to i have hundreds of notes that i might have to manually export fk this stupid app
"Squid: Take Notes, Markup PDFs",Unknown,5,"Perfect for notes etc, quick and easy to use and access info.",perfect for notes etc quick and easy to use and access info
"Squid: Take Notes, Markup PDFs",Unknown,4,Really good program,really good program
"Squid: Take Notes, Markup PDFs",Unknown,5,Really useful for screencasting.,really useful for screencasting
"Squid: Take Notes, Markup PDFs",Unknown,5,Excellent,excellent
"Squid: Take Notes, Markup PDFs",Unknown,5,It allows us to do about anything we can think of!,it allows us to do about anything we can think of
"Squid: Take Notes, Markup PDFs",Unknown,4,"Now you can draw anything with S pen then export to image file or PDf file, no search function.",now you can draw anything with s pen then export to image file or pdf file no search function
"Squid: Take Notes, Markup PDFs",Unknown,1,Bought all the premium features and now a licence model has shafted me - shame on you devs!,bought all the premium features and now a licence model has shafted me shame on you devs
"Squid: Take Notes, Markup PDFs",Unknown,5,I absolutely love this app! I can't seem to put it down! I've tried dozens of note taking apps but none suited my purpose....until now! I would write in it all day long if I could. I never knew an app could be so addictive! I literally have to force myself to put it down during the day and when it's time to go to bed.  I would recommend this app to everyone!,i absolutely love this app i cant seem to put it down ive tried dozens of note taking apps but none suited my purposeuntil now i would write in it all day long if i could i never knew an app could be so addictive i literally have to force myself to put it down during the day and when its time to go to bed i would recommend this app to everyone
"Squid: Take Notes, Markup PDFs",Unknown,4,Squid,squid
"Squid: Take Notes, Markup PDFs",Unknown,4,"I was bit disappointed that Squid moved to a subscription service, but I understand their reasoning. That said, you can still buy the individual premium features in the app, you just have to find them. This is one of my most essential apps, keep up the good work!",i was bit disappointed that squid moved to a subscription service but i understand their reasoning that said you can still buy the individual premium features in the app you just have to find them this is one of my most essential apps keep up the good work
"Squid: Take Notes, Markup PDFs",Unknown,5,I love that I can write in my natural handwriting or type and can draw in it. I frequently use the picture insert. Best there is! I quit looking after I found this app.,i love that i can write in my natural handwriting or type and can draw in it i frequently use the picture insert best there is i quit looking after i found this app
"Squid: Take Notes, Markup PDFs",Unknown,4,Just need google drive backup and then its a 5 star app,just need google drive backup and then its a star app
"Squid: Take Notes, Markup PDFs",Unknown,1,Unusable,unusable
"Squid: Take Notes, Markup PDFs",Unknown,4,Can be very effective,can be very effective
"Squid: Take Notes, Markup PDFs",Unknown,5,Best note app,best note app
"Squid: Take Notes, Markup PDFs",Unknown,5,"Perfect for making notes, especially with stylus. 100% compatible with Samsung S-pen",perfect for making notes especially with stylus compatible with samsung spen
"Squid: Take Notes, Markup PDFs",Unknown,5,Good one,good one
"Squid: Take Notes, Markup PDFs",Unknown,2,"Eveything's all good... I make thw notes, some stuff ain't available ('cause I'm not premium) but that's a-okay... That is until I click the note again and everything I wrote disappeared. Like what was the point of majing one if it disappears the moment I look closer?? Is saving a premium only thing, too?! You shouldn't have mde if free if it's like that. Better yet, you should've indicated that this was just demo, a taste, and if you won't pay, you can't use it. Seriously. Still, pretty cool app...",eveythings all good i make thw notes some stuff aint available cause im not premium but thats aokay that is until i click the note again and everything i wrote disappeared like what was the point of majing one if it disappears the moment i look closer is saving a premium only thing too you shouldnt have mde if free if its like that better yet you shouldve indicated that this was just demo a taste and if you wont pay you cant use it seriously still pretty cool app
"Squid: Take Notes, Markup PDFs",Unknown,5,Very convenient. I don't have to run around looking for scratch paper nor do I dig in my purse looking for pens to write a quick notes.,very convenient i dont have to run around looking for scratch paper nor do i dig in my purse looking for pens to write a quick notes
"Squid: Take Notes, Markup PDFs",Unknown,4,Works incredibly well for annotation and mark ups on existing documents!,works incredibly well for annotation and mark ups on existing documents
"Squid: Take Notes, Markup PDFs",Unknown,5,I Love it,i love it
"Squid: Take Notes, Markup PDFs",Unknown,5,paid for it,paid for it
"Squid: Take Notes, Markup PDFs",Unknown,5,"it was a surprise (a bad one actually) when i bought my note 8 for my study purposes and i discovered that the virtual paper size (ie: canvas) is very limited on the devise default apps ,that leads me to try several apps to deal with this problem with no good.  but this app is very crazy convenient ,no crashes so whatever, automatic saving for your drawings, best (real) canvas real-time zooming and copy-past functionality is very productive and helpful.  few crones are like few brushes types and limi",it was a surprise a bad one actually when i bought my note for my study purposes and i discovered that the virtual paper size ie canvas is very limited on the devise default apps that leads me to try several apps to deal with this problem with no good but this app is very crazy convenient no crashes so whatever automatic saving for your drawings best real canvas realtime zooming and copypast functionality is very productive and helpful few crones are like few brushes types and limi
"Squid: Take Notes, Markup PDFs",Unknown,1,"I purchased this app. it was then papyrus. But after the app name changed, My purchased history ignored. App ask me to buy once more! please fix it.",i purchased this app it was then papyrus but after the app name changed my purchased history ignored app ask me to buy once more please fix it
"Squid: Take Notes, Markup PDFs",Unknown,5,thank you😉,thank you
"Squid: Take Notes, Markup PDFs",Unknown,5,I use it for note taking and pdf editing,i use it for note taking and pdf editing
"Squid: Take Notes, Markup PDFs",Unknown,1,I don't have ability of syncing up my notes between different devices. Very hard to keep up with different changes. Online backup and restore option is very basic and doesn't cut it... Planning to transfer out of squid... Sorry,i dont have ability of syncing up my notes between different devices very hard to keep up with different changes online backup and restore option is very basic and doesnt cut it planning to transfer out of squid sorry
"Squid: Take Notes, Markup PDFs",Unknown,2,"Subscription-based apps appears too tempting to many developers, both individual and corporations.  I do not have a problem with apps being either--except for when an app is changed from paid features to subscription.  Regardless of how it may be presented, it is no less than an underhanded move by the developer.  If developers were to be fair, the previously purchases app would NOT be 'transformed' into subscription a based Frankenstein, but instead, presented SEPARATELY, as a new app.  Doing otherwise is simply vile.",subscriptionbased apps appears too tempting to many developers both individual and corporations i do not have a problem with apps being eitherexcept for when an app is changed from paid features to subscription regardless of how it may be presented it is no less than an underhanded move by the developer if developers were to be fair the previously purchases app would not be transformed into subscription a based frankenstein but instead presented separately as a new app doing otherwise is simply vile
"Squid: Take Notes, Markup PDFs",Unknown,5,Awesome app for note taking. Easy to use and works great with Galaxy Note stylus.,awesome app for note taking easy to use and works great with galaxy note stylus
"Squid: Take Notes, Markup PDFs",Unknown,5,"Great for note taking; has every feature I want, feels natural to use, and is not overly complicated. The ability to markup PDFs is also very useful.",great for note taking has every feature i want feels natural to use and is not overly complicated the ability to markup pdfs is also very useful
"Squid: Take Notes, Markup PDFs",Unknown,5,"I absolutely love this app because it helps me take notes on the go and it converts my notes into vectorized pdfs. Also, I LOVE that I can save the pdfs directly to my device rather than having to upload it to a cloud each time.",i absolutely love this app because it helps me take notes on the go and it converts my notes into vectorized pdfs also i love that i can save the pdfs directly to my device rather than having to upload it to a cloud each time
"Squid: Take Notes, Markup PDFs",Unknown,5,Turned my phone into my #1 note taking device for work & life.,turned my phone into my note taking device for work life
"Squid: Take Notes, Markup PDFs",Unknown,1,"I like the app, but update your in-app robberies to support Google drive please!",i like the app but update your inapp robberies to support google drive please
"Squid: Take Notes, Markup PDFs",Unknown,5,Nice App,nice app
"Squid: Take Notes, Markup PDFs",Unknown,3,"It crashes every time I want to export the pdfs to my Dropbox. I even tried reinstalling the app,  but the problem still persist.",it crashes every time i want to export the pdfs to my dropbox i even tried reinstalling the app but the problem still persist
"Squid: Take Notes, Markup PDFs",Unknown,5,I like it,i like it
"Squid: Take Notes, Markup PDFs",Unknown,4,Use full,use full
"Squid: Take Notes, Markup PDFs",Unknown,3,Pretty good except for lack of dashed / dotted etc line types,pretty good except for lack of dashed dotted etc line types
"Squid: Take Notes, Markup PDFs",Unknown,4,Love the app will give 5 stars when Google drive support is added.,love the app will give stars when google drive support is added
"Squid: Take Notes, Markup PDFs",Unknown,4,It's  one of my favourites,its one of my favourites
"Squid: Take Notes, Markup PDFs",Unknown,4,"It's awesome but the text input feature is a bit disappointing. If it supported rich text input, I think it would be perfect and it would be a great premium feature! A bit disappointing that this idea has been on your suggestions website for 3 years now :(",its awesome but the text input feature is a bit disappointing if it supported rich text input i think it would be perfect and it would be a great premium feature a bit disappointing that this idea has been on your suggestions website for years now
"Squid: Take Notes, Markup PDFs",Unknown,4,Easy to use.,easy to use
"Squid: Take Notes, Markup PDFs",Unknown,5,Great apps.. As the tagline said.. I dont need a paper no more..,great apps as the tagline said i dont need a paper no more
"Squid: Take Notes, Markup PDFs",Unknown,4,Squid is fantastic. It will be perfect if squid can attach videos and sound and transform that i write in text.,squid is fantastic it will be perfect if squid can attach videos and sound and transform that i write in text
"Squid: Take Notes, Markup PDFs",Unknown,5,Why did you change my name human? Did you not like my spaghetti?,why did you change my name human did you not like my spaghetti
"Squid: Take Notes, Markup PDFs",Unknown,4,It would be 5 stars if it linked with Google  drive!,it would be stars if it linked with google drive
"Squid: Take Notes, Markup PDFs",Unknown,4,I like the infinite mode canvas,i like the infinite mode canvas
"Squid: Take Notes, Markup PDFs",Unknown,1,"The notes are there but nothing on them, just their file names. What's wrong with the update, I updated today. Please fix. (I'm using Samsung Note 4)",the notes are there but nothing on them just their file names whats wrong with the update i updated today please fix im using samsung note
"Squid: Take Notes, Markup PDFs",Unknown,5,Great notepad app,great notepad app
"Squid: Take Notes, Markup PDFs",Unknown,5,"After several months of trying the many stylus-friendly handwriting apps out there, I find that Squid has risen to the top.",after several months of trying the many stylusfriendly handwriting apps out there i find that squid has risen to the top
"Squid: Take Notes, Markup PDFs",Unknown,5,This is the easiest-to-use Hand-writing app in the world! Good job at making this app!,this is the easiesttouse handwriting app in the world good job at making this app
"Squid: Take Notes, Markup PDFs",Unknown,5,I've tried a lot of 'em. This one is just the best. Try it.,ive tried a lot of em this one is just the best try it
"Squid: Take Notes, Markup PDFs",Unknown,5,Use it for everything,use it for everything
"Squid: Take Notes, Markup PDFs",Unknown,4,Useful,useful
"Squid: Take Notes, Markup PDFs",Unknown,5,I use it for just about everything that I need to write on.,i use it for just about everything that i need to write on
"Squid: Take Notes, Markup PDFs",Unknown,5,"I've been using script note programs since the Treo; Squid is the most reliable: reading, storage, and recall, I've used in droid, possibly ever.",ive been using script note programs since the treo squid is the most reliable reading storage and recall ive used in droid possibly ever
"Squid: Take Notes, Markup PDFs",Unknown,5,Must have for s-pen users.,must have for spen users
"Squid: Take Notes, Markup PDFs",Unknown,4,Usually works without a hitch for my pdf markups and that's all I require for now.,usually works without a hitch for my pdf markups and thats all i require for now
"Squid: Take Notes, Markup PDFs",Unknown,5,So easy to combine handwriting and pictures,so easy to combine handwriting and pictures
"Squid: Take Notes, Markup PDFs",Unknown,5,"Still one of the easiest and most versatile note apps available. When you add pdf editing and creating, you have a very powerful sharing tool.",still one of the easiest and most versatile note apps available when you add pdf editing and creating you have a very powerful sharing tool
"Squid: Take Notes, Markup PDFs",Unknown,5,Currently a student at UCI and I use it for all of my classes. It also helps me with personal training.,currently a student at uci and i use it for all of my classes it also helps me with personal training
"Squid: Take Notes, Markup PDFs",Unknown,3,"I am a new user, and I initially liked it so much that I bought a year's subscription. However today I was reviewing a note I wrote yesterday, and letters were missing (sometimes strokes/parts of letters too) .. I was wondering why this happened and how to prevent it happening again. If the issue becomes consistent then I no longer want my subscription.",i am a new user and i initially liked it so much that i bought a years subscription however today i was reviewing a note i wrote yesterday and letters were missing sometimes strokesparts of letters too i was wondering why this happened and how to prevent it happening again if the issue becomes consistent then i no longer want my subscription
"Squid: Take Notes, Markup PDFs",Unknown,5,I love doodling with this excellent app.,i love doodling with this excellent app
"Squid: Take Notes, Markup PDFs",Unknown,4,"I only use it for annotating PDFs. For that it's good, but the need to switch between edit and read-only to change the zoom slows me down a bit",i only use it for annotating pdfs for that its good but the need to switch between edit and readonly to change the zoom slows me down a bit
"Squid: Take Notes, Markup PDFs",Unknown,5,"They say you remember things better if you write them down - Squid makes that easy- even in this day of tablets and styli. I've sketched closets and living rooms, drawn mind maps, doodled during meetings (shhhh!), taken notes on my next big idea (or 10). It's easier to daydream with a pencil in my hand than a keyboard under my thumb. I use this app more than any other app on my phone.",they say you remember things better if you write them down squid makes that easy even in this day of tablets and styli ive sketched closets and living rooms drawn mind maps doodled during meetings shhhh taken notes on my next big idea or its easier to daydream with a pencil in my hand than a keyboard under my thumb i use this app more than any other app on my phone
"Squid: Take Notes, Markup PDFs",Unknown,4,Make it whole free,make it whole free
"Squid: Take Notes, Markup PDFs",Unknown,2,"Been using this for quite a while now, switched over from S Notes.  Vastly superior to S Notes until now.  I just lost three days worth of work.  I noted that they were blank, opened them up, nothing there.  Drew some figures in each, wrote a bit, closed them.  Could see it fine in the preview, opened it - nothing. No longer in the preview either.   I noted it had recently updated. I can't use it any longer. Great while it lasted. Gave it an extra star based upon how great it had been.  Samsung Note 3",been using this for quite a while now switched over from s notes vastly superior to s notes until now i just lost three days worth of work i noted that they were blank opened them up nothing there drew some figures in each wrote a bit closed them could see it fine in the preview opened it nothing no longer in the preview either i noted it had recently updated i cant use it any longer great while it lasted gave it an extra star based upon how great it had been samsung note
"Squid: Take Notes, Markup PDFs",Unknown,2,"I bought this app quite some time ago as it was what really accompanied my Galaxy Note perfectly. Since I was a pro user I could benefit from all pro features. Developer changed billing system to subscription variant and all my previous pro ""benefits"" are gone. I am really disappointed and will only use general settings as I refuse to pay for something I had already paid for in the past.",i bought this app quite some time ago as it was what really accompanied my galaxy note perfectly since i was a pro user i could benefit from all pro features developer changed billing system to subscription variant and all my previous pro benefits are gone i am really disappointed and will only use general settings as i refuse to pay for something i had already paid for in the past
"Squid: Take Notes, Markup PDFs",Unknown,3,I was expecting so much more from this app but looks like everything I'm looking for is in the premium version. I think there are better alternatives for free note taking apps :\,i was expecting so much more from this app but looks like everything im looking for is in the premium version i think there are better alternatives for free note taking apps
"Squid: Take Notes, Markup PDFs",Unknown,5,"Great App to translate thoughts into paper, Love the templates and save the earth.",great app to translate thoughts into paper love the templates and save the earth
"Squid: Take Notes, Markup PDFs",Unknown,5,Like it,like it
"Squid: Take Notes, Markup PDFs",Unknown,4,"I bought the toolpack for this. It adds some good features but I expected more. For example built in arrow shapes, the possibility to change transparency and stroke types on shapes, and outlines to text (when annotating images this is useful).",i bought the toolpack for this it adds some good features but i expected more for example built in arrow shapes the possibility to change transparency and stroke types on shapes and outlines to text when annotating images this is useful
"Squid: Take Notes, Markup PDFs",Unknown,5,"Does not have the tragic zoom problem that S Note has! I use it for meeting notes all day every day, with joy.",does not have the tragic zoom problem that s note has i use it for meeting notes all day every day with joy
"Squid: Take Notes, Markup PDFs",Unknown,2,The features I would use a lot are not free.,the features i would use a lot are not free
"Squid: Take Notes, Markup PDFs",Unknown,1,Just check out the exorbitant and regular ongoing fees charged for the premium version. It is daylight robbery,just check out the exorbitant and regular ongoing fees charged for the premium version it is daylight robbery
"Squid: Take Notes, Markup PDFs",Unknown,5,"This app takes S-pen note taking to the next level. Gladly paid for the extra options. Anyway, if you don't wanna pay, the basic functionality feels premium. Major go! I paid for the cloud sync features and extended editor. Respect! The pricing is just decent, no need to talk about that",this app takes spen note taking to the next level gladly paid for the extra options anyway if you dont wanna pay the basic functionality feels premium major go i paid for the cloud sync features and extended editor respect the pricing is just decent no need to talk about that
"Squid: Take Notes, Markup PDFs",Unknown,4,It keeps switching on the wifi when the app is working and keeps switching it on even  when I switch it off. on my note 10.1,it keeps switching on the wifi when the app is working and keeps switching it on even when i switch it off on my note
"Squid: Take Notes, Markup PDFs",Unknown,5,Excellent,excellent
"Squid: Take Notes, Markup PDFs",Unknown,3,"Had to cancel my subscription because of way more customization possible in other apps e.g. dark paper colors, input zone etc",had to cancel my subscription because of way more customization possible in other apps eg dark paper colors input zone etc
"Squid: Take Notes, Markup PDFs",Unknown,4,"So cool, but some odd bugbears prevent me from using as much as I'd like:  Not sure why you can zoom less than in the old version?  (I like zooming in to refine, which seems to be quite limited now)  The payment model is all kinds of borked.  Would have gladly paid for this outright, but charging for fairly prerequisite features, which accumulate to a pretty expensive app just seems wrong.  Cloud backup? sure.  Unique/awesome features? Also sure.  Get the dev a beer feature? Double sure. But ransoming a proper eraser seems a little too Candy Crush for me.",so cool but some odd bugbears prevent me from using as much as id like not sure why you can zoom less than in the old version i like zooming in to refine which seems to be quite limited now the payment model is all kinds of borked would have gladly paid for this outright but charging for fairly prerequisite features which accumulate to a pretty expensive app just seems wrong cloud backup sure uniqueawesome features also sure get the dev a beer feature double sure but ransoming a proper eraser seems a little too candy crush for me
"Squid: Take Notes, Markup PDFs",Unknown,5,This is the best notebook app hands down. I am so much more organized and am saving so much paper in the process. Paying less than a dollar a month is absolutely worth the premium features .,this is the best notebook app hands down i am so much more organized and am saving so much paper in the process paying less than a dollar a month is absolutely worth the premium features
"Squid: Take Notes, Markup PDFs",Unknown,3,"It has lots of features and paper designs, but the only issues are typed text doesn't wrap and there aren't different types of lines that can be draw for example dotted lines.",it has lots of features and paper designs but the only issues are typed text doesnt wrap and there arent different types of lines that can be draw for example dotted lines
"Squid: Take Notes, Markup PDFs",Unknown,3,Works fantastic but always need updating. Its quite annoying and starting to feel like a Microsoft product- always needing updates.,works fantastic but always need updating its quite annoying and starting to feel like a microsoft product always needing updates
"Squid: Take Notes, Markup PDFs",Unknown,5,"Almost everything I want and more.  My notes all stored digitally, in full color & with my illustrations. Integration to auto backup to Evernote would complete me.",almost everything i want and more my notes all stored digitally in full color with my illustrations integration to auto backup to evernote would complete me
"Squid: Take Notes, Markup PDFs",Unknown,5,All in all a very good app for my studies. Unable to change pages by swiping is little annoying,all in all a very good app for my studies unable to change pages by swiping is little annoying
"Squid: Take Notes, Markup PDFs",Unknown,5,I swear by it. Just need a few options like creating pdf's and adding a page here and there and it will be perfect,i swear by it just need a few options like creating pdfs and adding a page here and there and it will be perfect
"Squid: Take Notes, Markup PDFs",Unknown,1,I use a Samsung note 10.1 2014 and every time I import a pdf it crashes after going through some of the slides. I paid money for the service and since it keeps crashing it's worthless,i use a samsung note and every time i import a pdf it crashes after going through some of the slides i paid money for the service and since it keeps crashing its worthless
"Squid: Take Notes, Markup PDFs",Unknown,5,"Best app for handwriting on a Galaxy Note! Would appreciate the option to add layers, but that's the only shortcoming I can think of...",best app for handwriting on a galaxy note would appreciate the option to add layers but thats the only shortcoming i can think of
"Squid: Take Notes, Markup PDFs",Unknown,4,It is easier to use than any others I have tried.  But I don't agree with monthly or yearly fees to use it.  I should be able to upgrade for a one time fee.,it is easier to use than any others i have tried but i dont agree with monthly or yearly fees to use it i should be able to upgrade for a one time fee
"Squid: Take Notes, Markup PDFs",Unknown,4,I haven't even downloaded it yet but that logo is amazing,i havent even downloaded it yet but that logo is amazing
"Squid: Take Notes, Markup PDFs",Unknown,4,"Right now one of the existing widgets allows to open a certain notebooks tag screen (very similar to the normal app icon, therefore that widget type is not very useful)  and the other widget opens a new notebook from scratch, which is OK because it gets me straight to a notebook page to start writing but it's a brand new notebook so it's not exactly what I'd like. I suggest that there should be a widget (shortcut)  that will open a certain notebook in one click so I can start writing right away. Thanks.",right now one of the existing widgets allows to open a certain notebooks tag screen very similar to the normal app icon therefore that widget type is not very useful and the other widget opens a new notebook from scratch which is ok because it gets me straight to a notebook page to start writing but its a brand new notebook so its not exactly what id like i suggest that there should be a widget shortcut that will open a certain notebook in one click so i can start writing right away thanks
